id,likes_count,latitude,longitude,name,link,url,created_time,text
174491735556564023_116480,71,43.07016511,12.61714447,Assisi,https://www.instagram.com/p/Jr608aFyQ3/,https://scontent.cdninstagram.com/vp/b0a95ea6a8eb576ba557f94d5dc132a3/5D2207F3/t51.2885-15/e15/11085063_885374508171033_51359079_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-04-21 15:10:57,#italy #assisi #travelphotography #umbria #travel #architecture #iph100 #iphonesia #igersitaly
214509870745331610_116480,71,39.47614522,-106.0438973,Breckenridge Brewery And Pub,https://www.instagram.com/p/L6F5dGlyea/,https://scontent.cdninstagram.com/vp/5340948c56a0df499993a23f0c83d733/5D03F8A0/t51.2885-15/e15/11078904_583917538378128_1325675478_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-06-15 20:19:51,"A hearty welcome to 9,600 feet does not involve extra water, oxygen shots or gum chewing -- it's all about the Craft Beer flight. This is Colorado after all."
318543496310367267_116480,71,43.69661055,7.269306779,La Grande Roue,https://www.instagram.com/p/RrsZ9HFyQj/,https://scontent.cdninstagram.com/vp/e15734f2db283438e9dff6a79cb183b0/5D097AB1/t51.2885-15/e15/11189987_1686059151621930_1541657484_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-11-06 9:16:05,"For almost my entire time in Nice, it rained. One day, finally tired of staying indoors, I wandered down the elegant shopping boulevards under my umbrella...window shopping. And I was pleasantly surprised at how pretty the world looked in jewel shades of"
291945751554500389_116480,72,42.43166667,1.928333333,Puigcerdá,https://www.instagram.com/p/QNMx0_Fycl/,https://scontent.cdninstagram.com/vp/5acf21e6d6a7286783dac978fa4d1f18/5D1A00A4/t51.2885-15/e15/11190241_791567137608401_1539623868_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-09-30 16:31:07,"The bell tower of Puigcerdà was once a church, before it was taken apart during the Spanish Civil War so the citizens could use the stones to defend the town from attack. Evidence of that history can be seen in the center of the tower on the ground, look"
169189379847693643_116480,72,52.65028162,-0.4807189774,Stamford Meadows,https://www.instagram.com/p/JZFNg1lyVL/,https://scontent.cdninstagram.com/vp/3b20a00ec56b49669d7fce2b178dffcd/5D28582C/t51.2885-15/e15/10919235_1552209031684497_339482812_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-04-14 7:36:07,"Stamford in Lincolnshire - known as, \The Finest Stone Town in England\"""
378311519313012189_116480,72,-37.81483,144.97308,Cumulus Inc.,https://www.instagram.com/p/VACFKLFyXd/,https://scontent.cdninstagram.com/vp/13b01b76e0f8b8b00f5dad3e212ad088/5D0548E9/t51.2885-15/e15/11190972_803524073095203_828336703_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-01-27 20:24:29,"I've enjoyed several fantastic meals already during my #SeeAustralia tour but my meal here in Melbourne at Cumulus Inc. on Flinders Lane, the vision of Chef Andrew McConnell -- left me in awe. The most simple ingredients such as cauliflower and kipfler po"
509892749_116480,72,51.50628125,-0.1200818237,Hungerford Footbridge,https://www.instagram.com/p/eZFiN/,https://scontent.cdninstagram.com/vp/e35566b170bfa6e400f46b6f9fd82935/5D179A00/t51.2885-15/e15/11111432_1149452238414178_1219232786_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-01-04 17:12:40,#london #blackandwhite #igers #igerslondon #bridge #nighttime #thames #travelphotography #travel #walking #architecture #iphoneography #iphonesia #iph100 #dttb #instagood #uk #england
326092385263494616_116480,73,31.6290406,-7.987276753,Cafe Des Epices,https://www.instagram.com/p/SGg0vzlyXY/,https://scontent.cdninstagram.com/vp/9c7781c617e1c04716b9271c0f699a84/5D11A492/t51.2885-15/e15/11189643_706095729516138_586310433_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-11-16 19:14:23,It's rare I follow TripAdvisor reviews. But the reviews for Cafe des Epices within the Souk in the center of Marrakech could not possibly be more right on. I had the most delicious meal of my stay in Marrakech and also discovered Moroccan-spiced coffee. S
386093739259930515_116480,73,-32.05629,115.74914,Fremantle Markets,https://www.instagram.com/p/VbrjXSlyeT/,https://scontent.cdninstagram.com/vp/256c0b23e0f85bd3f7d7910209623c1a/5D260483/t51.2885-15/e15/11232839_1116378211721646_1477275084_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-02-07 14:06:22,"A wholesale produce market till the 50's -- the beautiful Victorian Fremantle Market building was designed by H.J.Eales and Charles Oldham, begun in 1897 and completed in 1902 at a cost around £8,000. Officially added to the Register of Heritage Places i"
539967470880368230_116480,73,44.36782236,-71.71166926,Team O'Neil Rally School And Car Control Center,https://www.instagram.com/p/d-WY3MFyZm/,https://scontent.cdninstagram.com/vp/5cc4ebf53d05677191452972aa18b8c9/5D05E649/t51.2885-15/e15/11375789_1597761223807183_1175504592_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-09-07 21:26:00,"This is a rally car. This particular car belongs to female pro driver @verenamei. While we're learning to drive @teamoneilrallyschool with @britespokes, we're also getting the lowdown on rally racing from Verena herself and I'm not gonna pretend the bug h"
583516373_116480,73,40.65132769,-111.5077348,Park City Mountain,https://www.instagram.com/p/ix8DV/,https://scontent.cdninstagram.com/vp/ad934040887f2e409b41d4d704803f6f/5D075640/t51.2885-15/e15/11078846_822288321160410_343830087_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-01-20 6:36:16,Birch (or Aspen?) trees on the slopes as I rode by on _____________.
127461769610733393_116480,73,28.36260449,-81.54183084,Disney's Caribbean Beach Resort,https://www.instagram.com/p/HE1c3cFydR/,https://scontent.cdninstagram.com/vp/6696cd72385aae30e89d8f4746aa91f8/5D0D2D5F/t51.2885-15/e15/923873_368682826670373_990569105_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-02-16 17:50:48,"For @isabellestravel & #BeachThursday. Hello, from #Florida!"
201802668230255908_116480,73,41.66743988,2.78647331,Hotel Horitzó,https://www.instagram.com/p/LM8nUilyUk/,https://scontent.cdninstagram.com/vp/9fe4a991d2bf479d55fa8c6423890c6b/5D130841/t51.2885-15/e15/11123742_1583854118567329_924503141_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-05-29 7:32:54,So nice to be all along the coast everywhere we go #InCostaBrava
288122879597814930_116480,73,42.18098,2.4897,Olot,https://www.instagram.com/p/P_njuCFySS/,https://scontent.cdninstagram.com/vp/f888e71a02b34c45dce6e64ddceb3449/5D02C6CF/t51.2885-15/e15/11176102_1381215502208326_170684324_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-09-25 9:55:45,"Today we're touring a region #InPyrenees that features 40 dormant volcanoes. Verdant and rugged at the same time it's best trekked not by foot, but by riding on a donkey. So away we are going, even wearing the traditional red & black hats of people here,"
378758976589211407_116480,73,-38.47199018,144.0448381,Great Ocean Road Memorial Arch,https://www.instagram.com/p/VBn0hPFycP/,https://scontent.cdninstagram.com/vp/557739d6f0e285f640a2ed69690df517/5D158C6E/t51.2885-15/e15/11195624_418331765010643_1110477115_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-01-28 11:13:30,"There is an official start to the Great Ocean Road, which has been called the longest war memorial (because it was built by veterans of the First World War) and it is an arch just outside of Torquay that has now been replaced a number of times. The origin"
402535140_116480,73,40.7402,-73.99481,Protagonist LLC,https://www.instagram.com/p/X_jLk/,https://scontent.cdninstagram.com/vp/aa93d2adaeb7ed0959616c696471905b/5D28DFC1/t51.2885-15/e15/11098302_794983277259772_1224436378_n.jpg?_nc_ht=scontent.cdninstagram.com,2011-12-08 18:30:41,#nyc #architecture #toned #igersnyc #igers #igersny #iphoneography #iphonesia #iph100
403735895_116480,74,40.70172465,-73.99749901,Brooklyn Brigde Park,https://www.instagram.com/p/YEIVX/,https://scontent.cdninstagram.com/vp/7e712651e8a57e671dbe94c81639d3ce/5D093DAD/t51.2885-15/e15/11116587_1048772208487807_1334576701_n.jpg?_nc_ht=scontent.cdninstagram.com,2011-12-09 3:14:10,Looking towards the Statue of Liberty at #sunset #nyc
166685777317012577_116480,74,40.73461645,-73.99597793,The Larchmont Hotel,https://www.instagram.com/p/JQL9TSFyRh/,https://scontent.cdninstagram.com/vp/0775a1ca39336a1ac26557878da14a28/5D01DA0C/t51.2885-15/e15/11123714_1429225877380550_136720278_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-04-10 20:41:54,"my last sunset in NYC for a while, viewed from Greenwich ... I'm leavin' on a jet plane in a matter of minutes, for a whole two months of travel . stay tuned for photos from rural England, London, Rome, Umbria, remote Turkey, Johannesburg and Mauritius (y"
505663342222190051_116480,74,40.6773562,-74.0152958,Cacao Prieto,https://www.instagram.com/p/cEeiFxFyXj/,https://scontent.cdninstagram.com/vp/2f24e6472ed7b6c3513427e3f9513f67/5D28DACC/t51.2885-15/e15/11266018_1441517259484394_1732876416_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-07-22 13:29:49,"These are the beautifully designed Criollo chocolate bars from Cacao Prieto in Red Hook, that I received during the @LincolnMotorCo #HelloAgain event on Saturday night. The labels even have a letterpress logo stamped underneath the writing. The chocolate"
521939952982239217_116480,74,42.36800923,-83.07455778,Shinola,https://www.instagram.com/p/c-TZ8zlyfx/,https://scontent.cdninstagram.com/vp/c73f666afa811342ba23355959f59f24/5D0273E2/t51.2885-15/e15/11376006_1646099665622614_1057930639_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-08-14 0:28:32,"I was lucky enough to get a behind-the-scenes tour of @Shinola today, which included seeing the climate-controlled rooms where their watches are actually made. Not just in America, but in Detroit!! I'm bowled over by their purposeful decision as a company"
542223755503937151_116480,74,40.72569,-73.99863,Asos,https://www.instagram.com/p/eGXaH_lyZ_/,https://scontent.cdninstagram.com/vp/ef3edefa9c590c5aa1cdf5bbe17b7c7b/5D08712E/t51.2885-15/e15/11380777_922540641102579_2032114492_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-09-11 0:08:50,New obsession: @asos. Discovered thanks to today's lovely video shoot with @verenamei & @taibeau. Still in shock over how affordable [yet fashionable] their collection is. I think I'm in love!
557273110615107072_116480,76,44.22223702,-68.33707013,Bass Harbor Head Light House,https://www.instagram.com/p/e71PEJFyYA/,https://scontent.cdninstagram.com/vp/ed15f7568e3e1efa980a837d5d3e062e/5D1721EC/t51.2885-15/e15/11326991_953569734686244_1512194009_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-10-01 18:29:13,"When it's foggy enough, in Maine, it can feel like there's just nothing to really see. Yet I thought that only heightened the excitement of trails like this..."
604427132_116480,76,40.68214683,-111.5371375,St Mary's Church,https://www.instagram.com/p/kBtN8/,https://scontent.cdninstagram.com/vp/5e1a717858a124644a61ce51ab180a26/5D027EE3/t51.2885-15/e15/11137647_369104336632534_1897196876_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-01-23 22:32:06,Channeling Ansel in Park City
172539004256199742_116480,76,41.90094747,12.48330653,"Fontana Di Trevi, Roma",https://www.instagram.com/p/Jk-09qlyQ-/,https://scontent.cdninstagram.com/vp/b74ebeb0f1f8b6cf98ed30635de4f571/5D2758BF/t51.2885-15/e15/11093075_950036811694154_1989207570_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-04-18 22:31:13,a rainy night in #Rome in front of such a beauty
181087307050723019_116480,76,39.50368,26.98187,Burhaniye,https://www.instagram.com/p/KDWfJCFybL/,https://scontent.cdninstagram.com/vp/2969d226acaf1071c9a5c5d846784c95/5D1E50F1/t51.2885-15/e15/11117087_475099949308885_133024997_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-04-30 17:35:10,The freshness of the produce and the brilliant colors at the market today made me positively giddy. A great way to spend my first full day in Turkey!
201275187542828539_116480,76,41.36768955,2.169288967,Mirador de l'alcalde,https://www.instagram.com/p/LLErd3lyX7/,https://scontent.cdninstagram.com/vp/0c015918c6dc6c973170d6d36f5dbd34/5D1088D7/t51.2885-15/e15/11116855_744972532282708_360387461_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-05-28 14:04:53,"Looking out over the city of Barcelona, barely visible: La Sagrada Família and a building not unlike the Gherkin in London!"
223120278037145210_116480,76,40.82827721,-73.92655344,Yankee Stadium,https://www.instagram.com/p/MYrrXylyZ6/,https://scontent.cdninstagram.com/vp/7c8248e363b2017c5f38c3b15218911f/5D25854B/t51.2885-15/e15/11176099_1609811509256331_1967300024_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-06-27 17:27:11,Made it back to #NYC just in time to co-host #ExpChat LIVE from Yankee Stadium! Topic: Sports & Travel. Gotta love a summer afternoon in NY that combines all of those things.
390644507820369258_116480,76,-31.9481,115.83766,Richardson,https://www.instagram.com/p/Vr2RwyFyVq/,https://scontent.cdninstagram.com/vp/847633df89bda6cddd374eb1bba18636/5D1C7D90/t51.2885-15/e15/11242643_834431449945748_1715229097_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-02-13 20:47:55,"Back to Perth! My stay at The Richardson proving to be one of my three best experiences in a hotel while on the continent of Australia. (The other two being the QT in Sydney and The Terrace, also in Perth.) Staff are incredibly attentive, food is superior"
567808018815067434_116480,77,44.44352087,15.05352637,Pag,https://www.instagram.com/p/fhQmJ-FyUq/,https://scontent.cdninstagram.com/vp/36bbd48d7774ea11db0e81ae8aa0d927/5D148F5F/t51.2885-15/e15/11375964_469263396556566_27242014_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-10-16 7:20:12,"We arrived in Pag during a torrential downpour that created rivers where streets should have been and a field of lighting instead of clouds. Our guide said the worst storm in 10 years! So we retreated indoors and ate and ate. When we emerged, it was compl"
492823602619950675_116480,77,40.73503937,-73.99044403,"MTA NYC Subway 14 St-Union Square Station \L/N/Q/R/4/5/6\""",https://www.instagram.com/p/bW3HSbFyZT/,https://scontent.cdninstagram.com/vp/f5c48f526ce96d4b5210c7032cdcf7d9/5C7AA5A6/t51.2885-15/e15/11376349_1594416567512767_1656875792_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-07-04 20:19:33,"Every holiday in NYC usually begins with a longer-than-normal commute since the subways operate on a weekend schedule. However you are spending your 4th of July, I hope your train runs often and on time!"
213734262960498427_116480,78,39.74365,-104.99342,Hyatt Regency Denver at Colorado Convention Center,https://www.instagram.com/p/L3Vi4EFyb7/,https://scontent.cdninstagram.com/vp/5cef9d88dab84f3fcc9611c4beda1e8b/5D0C74C4/t51.2885-15/e15/11098233_356343254573805_1714845460_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-06-14 18:38:50,"I've used #ollogram & my @olloclip lens to bring things into focus, from my hotel room high over Denver. It's the Mile High City and I feel a mile high - a gorgeous day in Colorado!"
410077044611163727_116480,78,41.03107798,28.98205039,Cihangir - Firuzaga,https://www.instagram.com/p/Ww4uY-lyZP/,https://scontent.cdninstagram.com/vp/677cdc2c54535350237280762313a537/5D0B2234/t51.2885-15/e15/11251797_1431779930459974_1673706161_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-03-12 16:16:54,"A year ago, the first time I was in Turkey, @hecktictravels introduced me to chocolate baklava and it ROCKED MY WORLD. I've truly been dreaming about it for the last many many months, knowing I was coming to Istanbul. And luckily, I found it in Sultanahme"
454241192513054308_116480,78,51.5254782,-0.0827283,The Hoxton,https://www.instagram.com/p/ZNyfU6FyZk/,https://scontent.cdninstagram.com/vp/59551174f2828c8b5e59ad0376260316/5D1824E7/t51.2885-15/e15/11244806_486037141548229_92778468_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-05-12 14:43:11,Staying at @TheHoxtonHotel these few nights in London and today's live performance by @maryspender was a real delight. Not only free but Mary is very talented and a delight to meet in person. I love the hotel's support of independent musicians and artists
187583192563656147_116480,78,39.49832981,26.93282649,Ören Plajı,https://www.instagram.com/p/Kabet2lyXT/,https://scontent.cdninstagram.com/vp/316b2939f08cc225f36a2dbafbb3411e/5D033F97/t51.2885-15/e15/11116698_948473348519065_1812397801_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-05-09 16:41:20,Not really beach season yet in Turkey so we had the place almost to ourselves!
454160701235603272_116480,78,51.52702105,-0.08143784114,The Breakfast Club,https://www.instagram.com/p/ZNgMBkFydI/,https://scontent.cdninstagram.com/vp/725df3edaa388f6f6f9774b8bdbb6321/5D1D0112/t51.2885-15/e15/11235987_455813787928274_1774144475_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-05-12 12:03:16,"I normally prefer restaurants and cultural experiences that are unusual and undiscovered in some manner. Yet, The Breakfast Club in London stole my heart last year and I couldn't help taking @dante8 for brunch at this classic fusion of American culture an"
501050672_116480,78,51.50838627,-0.1247692467,Amba Hotel Charing Cross,https://www.instagram.com/p/d3W0w/,https://scontent.cdninstagram.com/vp/0afd1720747f15dc08fa56204a963e99/5D24E699/t51.2885-15/e15/11084641_1599918430250175_1880319235_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-01-02 15:37:04,#London is divine lit up with late afternoon light. #iph100 #travel
539871273670878949_116480,78,44.30735931,-71.77439502,"Littleton, NH",https://www.instagram.com/p/d-AhAjlybl/,https://scontent.cdninstagram.com/vp/47422f2e976c37f3c3dd3a16b973b1ff/5D13DD9B/t51.2885-15/e15/11313242_1592505077689413_1789418747_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-09-07 18:14:52,"This weekend, @dante8 and I are at rally driving school with @britespokes in the mountains of New Hampshire and our adventure started with an early morning private plane ride from White Plains. Can't wait to get behind the wheel of a car!"
358022383415011053_116480,79,55.9518411,-3.191769933,Waverley Bridge,https://www.instagram.com/p/T383X5Fybt/,https://scontent.cdninstagram.com/vp/e452d99978ef022754f5bdae1bcfd5bc/5D18E1FD/t51.2885-15/e15/11208082_472336906250451_799748675_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-12-30 20:33:35,The official first event of @edhogmanay is the Torchlight Processional. It owes its heritage to Viking tradition and pagan customs which celebrated the end of a year and the beginning of a new one with fire and flame. Locals and visitors walk with torches
406955653271594145_116480,79,52.50153373,13.2698051,Messe Süd,https://www.instagram.com/p/WlzAKwlySh/,https://scontent.cdninstagram.com/vp/8b47410c0f98e97970deec33147e9181/5D263C41/t51.2885-15/e15/11236291_106688899663497_73677743_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-03-08 8:55:16,"This is one of many United Buddy Bears which can be seen all over Berlin. The very first was created in 2001 and since then, hundreds have been seen all over the city with some even traveling to other countries in art exhibitions and displays of peace. Th"
290610331256301168_116480,80,42.3958454,2.15318,Santuari Vall de Nuria,https://www.instagram.com/p/QIdI56lyZw/,https://scontent.cdninstagram.com/vp/2b8ca620cdfd894c87889ed98f2d8935/5D1F41BF/t51.2885-15/e15/11123681_428911027287096_1899576019_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-09-28 20:17:52,"Our first act, upon arrival at Vall de Núria, was to ride horses up into the mountains above the tree line to take in panoramic views of the peaks. It was cold and quiet, refreshing and clarifying in a way that merely hiking the land might not have been."
381246024076174549_116480,80,-38.48380371,142.9785704,Timboon Railway Shed Distillery,https://www.instagram.com/p/VKdT0tFyTV/,https://scontent.cdninstagram.com/vp/aaecaf8f4e3600f4c34ab86d9d1a59ca/5D08BE47/t51.2885-15/e15/11203265_987123597978174_790897846_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-01-31 21:34:49,"This is the Four Cheese and Zucchini Soufflé that my friend had at Timboon. I don't even care for Zucchini and still I thought this too was INCREDIBLE. If you find yourself anywhere even remotely near Timboon, Victoria don't miss this culinary outpost on"
120790075517118011_116480,80,40.74049743,-74.00211356,MTA Subway (A/C/E/L Trains) - 14th Street & 8th Avenue,https://www.instagram.com/p/GtIe8HlyY7/,https://scontent.cdninstagram.com/vp/87def2bb8a4fded251f508411f696941/5D16372A/t51.2885-15/e15/11142752_1458753771082082_593265128_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-02-07 12:55:20,subway stylin' #NYC #iph100
259571674202449232_116480,80,39.36241164,-74.41493152,Revel,https://www.instagram.com/p/OaLw_6lyVQ/,https://scontent.cdninstagram.com/vp/80c9f3a19fbbf6b55ad80700f135bd88/5D28C1A2/t51.2885-15/e15/10914525_1650725261831688_922785232_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-08-17 0:29:36,"Spending the weekend in Atlantic City (my first time), exploring Revel while I indulge my inner AV geek for the Air Show. It's one shiny, reflective place."
397303447018743489_116480,80,40.7283988,-73.9943629,SoHo,https://www.instagram.com/p/WDgWFLlybB/,https://scontent.cdninstagram.com/vp/4abe1b7c77a448c0ceb34c4d65219aef/5D0677C6/t51.2885-15/e15/11236081_1445765839052699_680281446_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-02-23 1:18:03,"Fitting that I should find myself on my last day in NYC, ending at SoHo Gallery for Digital Art leading a panel on Instagram and Mobile Photography, essentially digital art. In 2011 it was at the same gallery that I had my first mobile phone photo exhibit"
139857196624585731_116480,81,40.7180725,-74.00049136,"Canal Street Subway Station J,Z,N,Q,R,&6",https://www.instagram.com/p/Hw32EcFyQD/,https://scontent.cdninstagram.com/vp/255ddef762ef95d84f96a65a1f06fcc7/5D0527D5/t51.2885-15/e15/10914346_836166629789484_993349756_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-03-04 20:18:18,Quiet Night under the Canal (for #farawaypeople challenge @jayzombie)
396295360967288429_116480,81,40.7585907,-73.9844513,Times Square Alliance,https://www.instagram.com/p/V_7If4lyZt/,https://scontent.cdninstagram.com/vp/94d4ab0706da646b63434a4cbca5557b/5D228939/t51.2885-15/e15/11176086_1642632435972705_1884279245_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-02-21 15:55:10,"Last night's festivities spat me out into one of the places I usually avoid like the plague in #NYC: Times Square. Then, I caught this little girl in the throes of enchantment with Big Bird. \|\| A nice reminder that it's all about perspective. Childlike"
513418906763208667_116480,81,44.0647796,11.28777243,Villa Panna,https://www.instagram.com/p/cgB8aGlyfb/,https://scontent.cdninstagram.com/vp/f94b49ab26f31324acf41d66d0758087/5D1F1652/t51.2885-15/e15/11335778_1401581296835562_1025249084_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-08-02 6:18:44,"I really shouldn't be drinking too much wine or eating too much pasta given that I'm still struggling with a kidney problem. But \when in Rome\""..... Luckily, there's LOTS of delicious #AcquaPanna water to chase it with. Today: I meet Andreas Larsson (Be"
352672017722844939_116480,81,52.35733465,-0.7035970688,The Monk and minstrel,https://www.instagram.com/p/Tk8VTilycL/,https://scontent.cdninstagram.com/vp/d145def896e15e0d7cce57dd9a2a7408/5D07C403/t51.2885-15/e15/11189394_891567887567453_112874956_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-12-23 11:23:22,"How do you survive a cold, gray winter in the UK? There are a lot of ways but one of my favorites is Pub Quiz night and a Guinness. (Though they're found around the world, I discovered Pub Quiz for the first time in England and a 2009 study found that the"
582388152_116480,81,40.65132769,-111.5077348,Park City Mountain,https://www.instagram.com/p/itom4/,https://scontent.cdninstagram.com/vp/fb905bf79d46235799e2ef3b8d12b25c/5D01C620/t51.2885-15/e15/11085132_101905310141331_1010396553_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-01-20 2:00:55,Long shadows on the slopes! Didn't get to ski today - but I did get on the mountain. More on that soon :) #sundancetrip
145680994624022384_116480,82,34.87232,-111.75722,Sedona Arts Center,https://www.instagram.com/p/IFkBe_Fydw/,https://scontent.cdninstagram.com/vp/b93dea6b7bf0f4e6581816f4b8b2fd2d/5D15D85E/t51.2885-15/e15/11078905_382299918643588_39422430_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-03-12 21:09:09,the hands of the potter #SedonaSony
289648740910180317_116480,82,42.26574651,2.08548913,Santuari De Montgrony,https://www.instagram.com/p/QFCf7Hlyfd/,https://scontent.cdninstagram.com/vp/5245a583f2bfb11e34089a65f6478da7/5D29097B/t51.2885-15/e15/11191503_1433394706974801_763772537_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-09-27 12:27:22,"Mushroom hunting is an important activity in Catalan culture, and many chefs in this part of Spain have made cooking with all the different varieties into almost an art form. In Gombrèn, Michelin-star chef Francesc Rovira took us deep into the forest on"
322936097608246744_116480,82,51.50760726,-0.09945631027,Tate Museum Of Modern Art,https://www.instagram.com/p/R7TKt3FyXY/,https://scontent.cdninstagram.com/vp/9a4d778c8cb5b694ac576ace711ebf8e/5D02D31C/t51.2885-15/e15/11123829_1503464109876117_1836144361_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-11-12 10:43:24,"Photography is the language in which I communicate but painting is the language I grew up with. And I still love spending hour upon hour in museums all around the world. Surprisingly, this trip to London was my first visit to the Tate and this girl's enth"
439020685605938628_116480,82,50.82069482,-0.1445688828,Umi Hotel Brighton,https://www.instagram.com/p/YXtvzOlyXE/,https://scontent.cdninstagram.com/vp/b413c05d47e7606ffe03e959b964231b/5D131F8F/t51.2885-15/e15/11226820_802263836537092_403460001_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-04-21 14:42:45,"You might not be able to tell, but trust me, my room at @UmiHotels Brighton has the most fabulous views of Kings Road, the old rusted pier and the current Brighton Pier. Its quote is also a nice touch. Must come back in summer when it's proper warm!"
437829277398279899_116480,82,40.64508936,-73.78452301,John F. Kennedy International Airport,https://www.instagram.com/p/YTe2h3lybb/,https://scontent.cdninstagram.com/vp/df6d11f6f7b0b824ee45b2f522fbf9a0/5D20C8A1/t51.2885-15/e15/11232703_1094410743909172_1144607601_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-04-19 23:15:38,"It turns out it's a lot harder to do my job when I'm no longer running from anything and when I have a home with someone that I don't want to leave -- but work calls and I've had to fly to Brighton, England. If you're at #Traverse13, see you soon! I'll be"
154572658268645356_116480,83,40.730031,-74.003896,The Grey Dog,https://www.instagram.com/p/IlJwOEFyfs/,https://scontent.cdninstagram.com/vp/c9b1bee747d30e190f132c314aba76ba/5D240BA2/t51.2885-15/e15/11137910_913536578701952_648716554_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-03-25 3:35:18,nocturnal spring beauty
291041219312035656_116480,83,42.3958454,2.15318,Santuari Vall de Nuria,https://www.instagram.com/p/QJ_HJsFydI/,https://scontent.cdninstagram.com/vp/12208d01d25d49d7f3a053d72f36583e/5D291E64/t51.2885-15/e15/11190175_803255199762017_1569410401_n.jpg?_nc_ht=scontent.cdninstagram.com,2012-09-29 10:33:58,"Vall de Núria resort is built around a cathedral & sits on the site of a pilgrimage destination which dates to 1087. So while the valley is now known more for fun, I can well understand a religious focus -- the natural views alone are worthy of fanaticis"
407031949280356005_116480,83,52.4914599,13.42003,Cinnamon Tree,https://www.instagram.com/p/WmEWa9Fyal/,https://scontent.cdninstagram.com/vp/4b065726c859eaa1ca2d89ea43f498f4/5D080A44/t51.2885-15/e15/11230328_1603951779862596_1513274584_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-03-08 11:26:51,"This delicious Lentil Curry soup at Cinnamon Tree Indian restaurant in Kreuzberg is the perfect antidote to Berlin's frigidly cold late-winter days. While the Indian food here is not as spicy as I traditionally like, the flavors are truly lovely and I wou"
458012956682561014_116480,83,43.93600057,12.44842218,"Palazzo Pubblico, San Marino",https://www.instagram.com/p/ZbMFuBlyX2/,https://scontent.cdninstagram.com/vp/7363273248e2cccb65d16199261a6ceb/5D24B174/t51.2885-15/e15/11259235_798911063510709_1515659007_n.jpg?_nc_ht=scontent.cdninstagram.com,2013-05-17 19:37:00,"Though surrounded by Italy and sharing a language, the Republic of San Marino is an independent nation. To express such power, and ultimately independence, they rebuilt an old castle to be an official seat of government in the 90's. It was designed by int"
